year,commodity,tons_per_gdppc,unit_value_nominal,gdppc
1972,copper,5.392035398230089,1130.0,6093.0
1973,copper,5.133587786259542,1310.0,6725.0
1974,copper,4.249411764705882,1700.0,7224.0
1975,copper,5.532624113475177,1410.0,7801.0
1976,copper,5.61437908496732,1530.0,8590.0
1977,copper,6.428571428571429,1470.0,9450.0
1978,copper,7.284827586206896,1450.0,10563.0
1979,copper,5.749753694581281,2030.0,11672.0
1980,copper,5.626457399103139,2230.0,12547.0
1981,copper,7.496236559139785,1860.0,13943.0
1982,copper,8.943478260869565,1610.0,14399.0
1983,copper,9.176331360946746,1690.0,15508.0
1984,copper,11.619047619047619,1470.0,17080.0
